user_id,platform,total_reviews,usage_duration,style_diversity,mean_time_spacing,std_time_spacing
almychristopher.222196,BeerAdvocate,281,3355.0,69,7.396428571428571,43.814900512410645
tigg924.215811,BeerAdvocate,2815,3379.0,101,1.1105188343994314,2.095025564538266
morebeergood.7924,BeerAdvocate,850,4735.0,93,3.5665488810365136,12.97886934653447
rfgetz.266309,BeerAdvocate,1430,3181.0,98,1.9482155353393982,35.880580875988194
oriolesfan4.212193,BeerAdvocate,780,3393.0,87,2.323491655969191,9.547505367572459
tone77.332060,BeerAdvocate,3489,2994.0,99,0.8529243119266054,1.2963019219263276
brownbeer.220672,BeerAdvocate,484,3361.0,89,3.7577639751552794,56.972524833126265
whynot44.2033,BeerAdvocate,614,5201.0,84,7.295269168026101,28.43756940034876
stevenbilodeau.408838,BeerAdvocate,116,2774.0,53,6.4,22.43188520129796
beerresearcher.692,BeerAdvocate,888,5437.0,93,5.525366403607666,22.383411990646636
francisweizen.964,BeerAdvocate,1790,5383.0,104,1.713806595863611,15.603652647311959
knapp85.408506,BeerAdvocate,3562,2775.0,102,0.7452962650940747,6.160630342047771
brewskifan55.599011,BeerAdvocate,1028,2267.0,92,2.107108081791626,5.462455419635371
jlindros.163147,BeerAdvocate,5309,3586.0,104,0.5525621703089676,1.0305613745198827
metter98.95017,BeerAdvocate,6469,3989.0,104,0.4168212739641311,1.089205781939031
dbrauneis.177736,BeerAdvocate,3530,3523.0,104,0.5894020969113063,1.1418700646095343
tdm168.489997,BeerAdvocate,1717,2547.0,95,0.9347319347319347,11.235426322624843
fatehunter.326927,BeerAdvocate,2000,3010.0,98,1.0250125062531266,4.5232548592651165
smakawhat.204323,BeerAdvocate,3869,3422.0,104,0.8740951396070321,14.169826699991116
mralphabet.97370,BeerAdvocate,501,3976.0,82,5.76,26.778285103908587
thads324.418130,BeerAdvocate,231,2748.0,64,9.521739130434783,29.77729501268141
matjack85.20005,BeerAdvocate,683,4451.0,88,6.010263929618769,20.0413276439828
merlin48.3331,BeerAdvocate,1636,5035.0,97,2.1003058103975536,10.960247236730844
tronester.108917,BeerAdvocate,718,3901.0,84,4.7573221757322175,9.999844555955084
rhoadsrage.6920,BeerAdvocate,2786,4786.0,104,1.340394973070018,5.649970296863026
horshack7.3996,BeerAdvocate,546,4978.0,85,8.188990825688073,18.290523801362944
baos.149146,BeerAdvocate,410,3662.0,82,6.053789731051345,24.308818733142438
jdhilt.84,BeerAdvocate,2852,5836.0,100,2.042792002806033,3.6856658983507735
ejimhof.5743,BeerAdvocate,127,4858.0,44,26.53968253968254,77.31304167278904
wahhmaster.235227,BeerAdvocate,424,3302.0,81,2.534278959810875,7.51006480353376
mosstrooper.235403,BeerAdvocate,608,3301.0,95,3.731466227347611,15.322131203338078
jmd.118476,BeerAdvocate,245,3842.0,61,11.55327868852459,62.392436077948936
johnfromdublin.6249,BeerAdvocate,260,4829.0,67,12.08108108108108,35.045004139046746
chogm54.766666,BeerAdvocate,232,1341.0,70,3.9134199134199132,12.698899027640563
gusler.811,BeerAdvocate,2267,5419.0,98,0.8389232127096204,9.527564448201387
larrykemp.765,BeerAdvocate,251,5427.0,69,5.748,28.148425023885466
justinbathurst.3835,BeerAdvocate,148,4993.0,57,15.693877551020408,49.58949461284624
koolk.3463,BeerAdvocate,215,5024.0,59,11.514018691588785,57.084381078514106
irondjinn.2090,BeerAdvocate,1430,5190.0,97,2.6312106368089574,5.486847528612374
terryw.2540,BeerAdvocate,1048,5117.0,96,4.867239732569246,10.25247935889728
beerguy101.137,BeerAdvocate,1442,5782.0,92,2.0499653018736987,31.027389362042612
atlagerheads.1671,BeerAdvocate,886,5264.0,86,2.5548022598870057,51.416304966341656
canadianbarman.1128,BeerAdvocate,114,5351.0,43,14.371681415929203,37.01597017559387
fabric8r.1075,BeerAdvocate,54,5362.0,31,20.735849056603772,69.23459310516901
jisurfer.1152,BeerAdvocate,673,5347.0,89,7.867559523809524,20.866091147074034
allboutbierge.746,BeerAdvocate,351,5430.0,77,8.305714285714286,49.63067867002873
frank4sail.48,BeerAdvocate,501,5981.0,82,2.886,17.826625624675145
beerglassescollector.1006,BeerAdvocate,154,5376.0,50,33.830065359477125,308.7540281188262
proc.191,BeerAdvocate,535,5711.0,84,10.086142322097379,73.05586591739439
zerk.422,BeerAdvocate,366,5548.0,79,3.6410958904109587,10.621870393855154
adr.263,BeerAdvocate,1414,5644.0,97,1.2229299363057324,1.9324237064021281
dogbrick.487,BeerAdvocate,2067,5521.0,97,1.3025169409486932,6.51234353818017
goindownsouth.488,BeerAdvocate,473,5519.0,77,11.620762711864407,104.50633232396827
irishredrock.356,BeerAdvocate,661,5587.0,92,4.242424242424242,25.74348812341802
budgood1.185,BeerAdvocate,1125,5721.0,92,4.118327402135232,8.46054498367347
rastaman.264,BeerAdvocate,1208,5644.0,92,1.2452361226180613,9.566881188664919
jason.3,BeerAdvocate,3561,7647.0,101,2.000561797752809,6.841110028507241
mophie.250,BeerAdvocate,154,5653.0,56,4.836601307189542,24.236894862655557
todd.2,BeerAdvocate,1085,7647.0,95,7.031365313653136,31.393739540626946
smashpants.682179,BeerAdvocate,702,1863.0,89,2.0,17.198338790210443
lampertland.635201,BeerAdvocate,957,2098.0,86,2.0993723849372383,5.850274940818915
doktorhops.551856,BeerAdvocate,873,2392.0,101,2.7362385321100917,7.400106653774611
wordemupg.297617,BeerAdvocate,2795,3092.0,104,1.0490336435218326,2.1366059521889595
biboergosum.168458,BeerAdvocate,6616,3564.0,104,0.5377173091458806,1.3804731099017475
elcommodoro.584440,BeerAdvocate,230,2321.0,71,8.192139737991265,20.33831681648597
evlu1441.463655,BeerAdvocate,202,2622.0,61,2.626865671641791,8.600295031385011
eduardolinhalis.286149,BeerAdvocate,863,3124.0,88,2.1508120649651974,4.3970207461406545
spinrsx.478775,BeerAdvocate,1927,2577.0,99,1.2928348909657321,6.730463449490878
scott451.315583,BeerAdvocate,222,3042.0,64,9.561085972850679,55.74790763865519
kwjd.321186,BeerAdvocate,1018,3027.0,96,0.8849557522123894,6.029580937551888
curiousmonk.543325,BeerAdvocate,1099,2411.0,92,1.6411657559198543,13.202394029878647
rjimlad.117315,BeerAdvocate,121,3849.0,48,29.216666666666665,81.4525879861153
andrenaline.393082,BeerAdvocate,1348,2816.0,96,1.9955456570155903,5.544898011939434
rarbring.354372,BeerAdvocate,1404,2924.0,95,0.7754811119030649,1.167888394754842
fullsweep.272611,BeerAdvocate,290,3164.0,52,5.778546712802768,16.405223061999376
donniecuffs.353114,BeerAdvocate,520,2927.0,77,4.508670520231214,67.39899795009528
partybear.350389,BeerAdvocate,294,2935.0,70,2.535836177474403,23.62774038032244
evil_pidde.321740,BeerAdvocate,1347,3025.0,92,1.5973254086181279,15.269761414609144
beerchitect.14442,BeerAdvocate,6778,4555.0,103,0.6569278441788402,1.2012241172354914
doctorstrangiato.274242,BeerAdvocate,186,3159.0,46,7.491891891891892,22.14652758111963
daredevil.43704,BeerAdvocate,240,4309.0,60,14.251046025104603,32.27878412151578
cyrenaica.144865,BeerAdvocate,409,3689.0,86,8.911764705882353,97.13731539974637
thierrynantes.97716,BeerAdvocate,1356,3974.0,92,2.3675276752767527,10.852950616694693
antilochus.155950,BeerAdvocate,194,3622.0,65,13.917098445595855,163.72834897538
soupyman10.119359,BeerAdvocate,805,3837.0,86,4.333333333333333,56.06481601550686
mschae1017.50397,BeerAdvocate,391,4270.0,80,3.0,12.403872021715856
oldirtycaffrey.26330,BeerAdvocate,237,4417.0,60,16.279661016949152,29.42596496892985
himerman.9149,BeerAdvocate,125,4682.0,45,15.42741935483871,81.95032933331612
sammy.3853,BeerAdvocate,7593,4991.0,103,0.6571390937829295,3.6793945182186976
mandrake.46871,BeerAdvocate,212,4290.0,62,9.545023696682465,41.42798239256268
vanrassel.61719,BeerAdvocate,233,4205.0,68,2.353448275862069,5.186987231791455
mwrseeley.3511,BeerAdvocate,102,5019.0,38,46.94059405940594,156.6540661318549
kulrak.6440,BeerAdvocate,293,4818.0,59,11.815068493150685,35.98606133836007
drjay.6554,BeerAdvocate,2338,4811.0,102,1.6512623020967052,6.5487103579887505
joecast.2356,BeerAdvocate,591,5145.0,82,7.127118644067797,28.413316962611358
redwoodgeorge.6856,BeerAdvocate,237,4791.0,46,3.889830508474576,6.381200978546059
reidrover.1347,BeerAdvocate,1861,5312.0,96,2.829032258064516,8.57789145206141
canucklehead.1700,BeerAdvocate,1646,5260.0,97,3.17629179331307,16.86288765775642
pootz.916,BeerAdvocate,1147,5398.0,93,4.704188481675392,29.30685002561402
drunkmcdermott.2577,BeerAdvocate,448,5113.0,82,2.1677852348993287,10.822085053465676
globetrotter.1845,BeerAdvocate,1170,5234.0,87,1.9349871685201026,7.044322681549112
emv.25570,BeerAdvocate,794,4422.0,83,5.564943253467844,79.34109098674985
flyingpig.524986,BeerAdvocate,1564,2452.0,95,1.5515035188739603,2.525745027283896
beerdrinkersworldtour.857596,BeerAdvocate,219,1062.0,58,1.6697247706422018,5.657758501412485
wl0307.16869,BeerAdvocate,2503,4511.0,90,1.325339728217426,3.2751456079067998
ronfromjersey.233,BeerAdvocate,1349,5666.0,85,3.5956973293768546,6.757692696104879
kojevergas.492136,BeerAdvocate,5016,2542.0,104,0.5060817547357926,1.137142138439896
medic25.7763,BeerAdvocate,226,4742.0,73,15.995555555555555,50.56647832466416
andreji.1115,BeerAdvocate,544,5352.0,86,6.101289134438305,25.2728077948063
boto.1987,BeerAdvocate,1866,5210.0,97,2.791957104557641,4.157009654612947
nilocrellim.694788,BeerAdvocate,708,1778.0,92,2.510608203677511,12.609333206287515
blackhaddock.90923,BeerAdvocate,3050,4014.0,96,0.9094785175467366,2.4549093823878407
jspruit.23206,BeerAdvocate,128,4436.0,49,10.196850393700787,16.521289473714386
mddmd.602350,BeerAdvocate,1115,2249.0,91,1.2773788150807899,3.230204757103217
emperorbevis.621888,BeerAdvocate,1845,2136.0,104,1.150759219088937,5.190044778785834
soulgrowl.32985,BeerAdvocate,785,4377.0,98,5.184948979591836,12.816425763295035
mdfb79.414386,BeerAdvocate,3779,2758.0,103,0.728163049232398,1.6867330635689652
tx-badger.680921,BeerAdvocate,1456,1873.0,89,1.2852233676975946,8.244819652488893
drabmuh.4791,BeerAdvocate,3259,4923.0,104,1.343769183548189,31.35143031082251
spdyfire83.382637,BeerAdvocate,304,2844.0,64,1.953795379537954,7.1893393149723
johnnychicago.498737,BeerAdvocate,349,2523.0,78,4.870689655172414,32.48387678248757
smbslt.543936,BeerAdvocate,109,2409.0,49,22.175925925925927,43.22292328458927
jazzyjeff13.522501,BeerAdvocate,1636,2459.0,92,1.4825688073394496,13.475991916971179
vinicole.65585,BeerAdvocate,782,4182.0,70,2.234314980793854,4.826226476046872
dcmchew.760280,BeerAdvocate,779,1378.0,92,1.5616966580976863,11.911165098473926
lacqueredmouse.5786,BeerAdvocate,2856,4856.0,101,1.2325744308231172,5.30174207390334
stcules.473,BeerAdvocate,2342,5524.0,99,2.337035454933789,8.159706061040962
dentist666.406749,BeerAdvocate,1205,2779.0,97,2.2906976744186047,12.614504832975996
jetulio.697311,BeerAdvocate,119,1761.0,47,9.296610169491526,17.74140423721504
charlatan.14050,BeerAdvocate,505,4564.0,68,8.271825396825397,25.575435527605574
liquidamber.300837,BeerAdvocate,3548,3083.0,102,0.5706230617423175,0.8551392235548714
dave1999.640707,BeerAdvocate,492,2065.0,78,3.8431771894093685,8.1309342088936
sleffler27.197884,BeerAdvocate,996,3445.0,99,3.456281407035176,25.737899781297603
flagmantho.300408,BeerAdvocate,3219,3084.0,104,0.9089496581727782,2.2849756098061422
patre_tim.670260,BeerAdvocate,1055,1950.0,97,1.8396584440227703,5.211017464673465
beergoot.512924,BeerAdvocate,1927,2485.0,94,1.0669781931464175,1.3306301237674796
cylinsier.253304,BeerAdvocate,1372,3229.0,94,2.3464624361779722,3.463725510316057
allforbetterbeer.374612,BeerAdvocate,432,2865.0,84,6.424593967517401,25.41539998742496
stevoj.638668,BeerAdvocate,3365,2078.0,98,0.5579667063020214,7.616587070344575
gonzaloyanna.573230,BeerAdvocate,1007,2346.0,92,1.253479125248509,8.145099727761822
cloudstrife.268809,BeerAdvocate,659,3175.0,86,3.103343465045593,43.955265980010644
beerzack.6931,BeerAdvocate,321,4786.0,75,7.534375,31.19719975150691
decimator.336104,BeerAdvocate,281,2982.0,76,9.892857142857142,54.66151253286861
daliandragon.36925,BeerAdvocate,1281,4356.0,93,3.39765625,32.029752989961196
bdtyre.10662,BeerAdvocate,1008,4636.0,92,3.233366434955313,16.105830380773913
phyl21ca.2335,BeerAdvocate,6185,5149.0,102,0.8292367399741267,2.0463524785200744
liamt07.353337,BeerAdvocate,1358,2927.0,96,0.8445099484156227,2.1441749998603954
biegaman.37285,BeerAdvocate,3129,4353.0,103,1.328005115089514,5.1428418325338985
meisterburger.302297,BeerAdvocate,499,3078.0,92,3.7269076305220885,26.327409936400077
jrenihan.529001,BeerAdvocate,1529,2442.0,81,1.5543193717277486,2.7955305675296285
peensteen.444654,BeerAdvocate,1261,2676.0,95,1.9642857142857142,6.862393799207052
stocean1.589853,BeerAdvocate,278,2309.0,74,3.2274368231046933,14.394628562411695
bryehn.529507,BeerAdvocate,283,2441.0,72,2.7907801418439715,4.777861173823516
wer34truh.898176,BeerAdvocate,433,979.0,73,2.2337962962962963,5.117955874139422
cwrwambyth.557249,BeerAdvocate,638,2380.0,77,3.594976452119309,17.520316325861515
sweemzander.312660,BeerAdvocate,1570,3049.0,99,1.8221797323135756,13.986130797490507
tmoney2591.322390,BeerAdvocate,4328,3023.0,104,0.5699098682690086,4.256582356488617
interzen.900754,BeerAdvocate,197,975.0,59,1.1173469387755102,2.3252251287841017
martine.1107347,BeerAdvocate,238,535.0,51,2.240506329113924,5.13103350479124
jerseyislandbeer.778537,BeerAdvocate,374,1282.0,70,3.214477211796247,6.473860140267379
titvs.290802,BeerAdvocate,133,3111.0,54,0.7196969696969697,3.1509465291574004
chriscage.126748,BeerAdvocate,606,3794.0,91,6.102479338842975,14.228599957712238
magpieken.727658,BeerAdvocate,103,1575.0,48,8.264705882352942,20.629655896012558
polarbear3.512130,BeerAdvocate,159,2488.0,59,10.012658227848101,21.15366506672211
admiral.741044,BeerAdvocate,175,1482.0,61,4.172413793103448,8.538531363141216
digimaika2.493236,BeerAdvocate,395,2539.0,67,3.4619289340101522,5.185105143940227
thehyperduck.67138,BeerAdvocate,1575,4173.0,98,2.399618805590851,20.48762887494633
shadman.92055,BeerAdvocate,619,4007.0,87,5.925566343042071,19.43032167536275
shamus.63653,BeerAdvocate,206,4194.0,66,10.839024390243903,23.813788208671074
hopsolutely.513175,BeerAdvocate,684,2484.0,81,2.6676427525622253,10.284483864776867
agentzero.351054,BeerAdvocate,1739,2934.0,100,0.8348676639815881,4.562090480958836
johnnybarman.379651,BeerAdvocate,796,2852.0,93,1.9660377358490566,2.875695736399718
masterski.113604,BeerAdvocate,3589,3871.0,104,0.887123745819398,3.466647214483999
thesevenduffs.417825,BeerAdvocate,1818,2749.0,91,1.3962575674188222,3.9725583024874704
mintjellie.42250,BeerAdvocate,376,4320.0,89,7.514666666666667,42.72589132670399
paxkey.482333,BeerAdvocate,138,2567.0,64,2.591240875912409,2.919394438934482
mrkennedy.114191,BeerAdvocate,333,3867.0,70,2.647590361445783,5.580438447806386
bark.4217,BeerAdvocate,2401,4960.0,99,2.0620833333333333,2.608204388196979
kajii.561890,BeerAdvocate,794,2370.0,90,1.8814627994955864,7.968756659981577
damndirtyape.321839,BeerAdvocate,899,3025.0,97,3.3552338530066814,3.181902630317159
johnnnniee.125029,BeerAdvocate,3741,3806.0,104,0.9566844919786096,2.125444300905216
calgaryfmc.746208,BeerAdvocate,926,1459.0,98,0.7427027027027027,1.2347613310415682
deniskolkin.741480,BeerAdvocate,1227,1480.0,96,1.2022838499184338,1.7175762717152823
polloenfuego.715115,BeerAdvocate,464,1647.0,72,3.5550755939524836,6.420062165474637
marius.681220,BeerAdvocate,1178,1871.0,85,1.5055225148683093,9.168408033593042
gentlebubbles.4672,BeerAdvocate,238,4930.0,62,5.113924050632911,23.4235073191399
ericcioe.489058,BeerAdvocate,343,2550.0,71,2.4473684210526314,10.007995723007037
drperm.170075,BeerAdvocate,237,3557.0,71,10.86864406779661,34.09754018494974
nick76.249042,BeerAdvocate,526,3244.0,89,2.5752380952380953,17.58221028489771
irishevans.178553,BeerAdvocate,117,3520.0,54,22.5,93.86183185012356
foxman.3721,BeerAdvocate,827,5001.0,96,3.1501210653753025,16.813176109659235
albern.35961,BeerAdvocate,1084,4362.0,91,3.335180055401662,50.14352164605403
lilbeerdoctor.204784,BeerAdvocate,1762,3420.0,96,0.44179443498012494,6.640709672918383
offa.193015,BeerAdvocate,1361,3463.0,96,2.486764705882353,11.652933000278578
watchnerd.186039,BeerAdvocate,139,3489.0,54,24.405797101449274,100.5351837807399
beerthulhu.186652,BeerAdvocate,2899,3486.0,100,1.199792960662526,2.3149735369908746
rblwthacoz.93332,BeerAdvocate,3450,3999.0,103,0.795592925485648,12.606125976150876
buckeyenation.3819,BeerAdvocate,4668,4994.0,104,0.5838868652239125,1.1713383354030342
spike.683233,BeerAdvocate,341,1854.0,62,1.8970588235294117,3.276535447588267
claspada.161331,BeerAdvocate,1311,3595.0,86,0.7893129770992366,1.6789375987248787
macpapi.9941,BeerAdvocate,234,4652.0,63,18.61802575107296,52.56461558503763
kkipple.31864,BeerAdvocate,665,4384.0,87,3.6957831325301207,6.694198225591768
defencorps.117609,BeerAdvocate,2632,3847.0,99,1.3443557582668186,2.654074540502554
tzieser.108332,BeerAdvocate,416,3905.0,84,8.978313253012049,36.37216396033751
grandq.22413,BeerAdvocate,88,4440.0,41,12.919540229885058,53.482059237199074
indiapaleale.2781,BeerAdvocate,858,5087.0,96,3.704784130688448,28.87429066946572
ciocanelu.691982,BeerAdvocate,2510,1796.0,97,0.6827421283379833,2.121645746938263
dj-hophead.992772,BeerAdvocate,529,795.0,74,1.4829545454545454,2.434666843594045
crazydavros.212765,BeerAdvocate,2142,3391.0,102,1.1919663708547408,2.9470484063124807
josanguapo.971932,BeerAdvocate,1412,844.0,98,0.5974486180014175,0.7806847399162868
bruno74200.1032603,BeerAdvocate,691,708.0,81,1.0246376811594202,2.046832364350041
rex_4539.910917,BeerAdvocate,251,954.0,53,3.784,14.24122868215766
captaincoffee.609228,BeerAdvocate,669,2213.0,90,3.2994011976047903,17.72960829053058
jonb5.458362,BeerAdvocate,549,2638.0,67,4.521897810218978,7.419123620404221
aroman.765327,BeerAdvocate,228,1349.0,60,0.7665198237885462,1.5693772377692645
adza.343988,BeerAdvocate,1748,2958.0,98,1.195764167143675,2.7338035651626944
beerdrifter.12340,BeerAdvocate,722,4601.0,72,5.361997226074896,40.050359249394326
mick303.681465,BeerAdvocate,740,1869.0,90,2.3761840324763193,10.633932294403934
jwale73.153242,BeerAdvocate,2533,3638.0,98,1.4285150078988942,2.5161714201812138
haz77.38771,BeerAdvocate,262,4343.0,63,9.11111111111111,30.181615505633793
johnw.1288,BeerAdvocate,175,5320.0,54,22.39080459770115,60.521788236733414
velvetextract.414126,BeerAdvocate,2606,2759.0,98,1.0276391554702495,3.858081966418412
akorsak.2845,BeerAdvocate,2764,5080.0,103,0.8979370249728555,1.6488666198312114
ruds.249879,BeerAdvocate,154,3241.0,54,0.9084967320261438,1.756040241731765
derbayer.342436,BeerAdvocate,281,2963.0,85,2.617857142857143,8.613174603693592
woosterbill.316890,BeerAdvocate,1882,3038.0,103,1.3508771929824561,7.073114403741894
ccrida.80807,BeerAdvocate,2203,4084.0,99,1.8287920072661217,6.28558762621185
trizzle.372406,BeerAdvocate,115,2871.0,44,7.649122807017544,21.51269740563003
nickfl.68596,BeerAdvocate,1990,4164.0,99,1.89894419306184,5.782122580908035
bcant.1293,BeerAdvocate,114,5319.0,47,29.079646017699115,169.46439478508037
mountsnow1010.290658,BeerAdvocate,111,3111.0,44,7.2,40.998724527039094
zimbo.488814,BeerAdvocate,315,2550.0,69,2.538216560509554,4.868245349571306
dansmcd.541102,BeerAdvocate,548,2416.0,99,4.157221206581353,63.55956046939516
suds.364,BeerAdvocate,2463,5581.0,101,2.2627944760357432,4.991051397941062
callmemickey.152731,BeerAdvocate,724,3641.0,78,2.702627939142462,13.813110768232152
laituegonflable.61323,BeerAdvocate,1942,4207.0,102,1.6084492529623906,15.813057723056197
beginner2.1108675,BeerAdvocate,796,533.0,100,0.6616352201257861,1.1222390549659986
andrewharemza.961247,BeerAdvocate,919,864.0,87,0.7167755991285403,3.5799577889613854
sommersb.462737,BeerAdvocate,713,2624.0,103,2.241573033707865,4.736732813566741
daftcaskbc.597188,BeerAdvocate,673,2277.0,83,3.0982142857142856,8.68796020618057
twilight.3941,BeerAdvocate,122,4982.0,55,20.165289256198346,105.15237729975787
greencard.1619,BeerAdvocate,754,5275.0,86,4.450199203187251,7.897143173705921
absumaster.29757,BeerAdvocate,1197,4396.0,91,2.4732441471571907,7.873696681029885
seanyfo.57965,BeerAdvocate,555,4228.0,78,4.1985559566787005,11.854921597571474
david18.40246,BeerAdvocate,942,4334.0,91,1.771519659936238,18.260289338636728
diablo14.3263,BeerAdvocate,322,5041.0,69,13.663551401869158,81.73764554107323
apbarwood.360200,BeerAdvocate,112,2907.0,49,5.261261261261262,19.407454852435023
dithyramb.4413,BeerAdvocate,510,4946.0,82,1.856581532416503,3.5584352627836378
dauss.2656,BeerAdvocate,195,5105.0,68,16.108247422680414,53.89332808851759
hoppsbabo.657288,BeerAdvocate,411,2010.0,78,4.81219512195122,9.477361912087675
jarmby1711.15568,BeerAdvocate,446,4537.0,65,5.687640449438202,15.648704147374437
thacreep.370987,BeerAdvocate,445,2875.0,67,1.5472972972972974,4.671610323808014
chinabeergeek.152291,BeerAdvocate,844,3643.0,95,1.4792408066429419,7.785606025266152
phillystyle.210203,BeerAdvocate,576,3401.0,81,5.794782608695652,14.456939808268766
toasterchef.206457,BeerAdvocate,604,3414.0,84,2.791044776119403,5.915752893363106
franchise.6428,BeerAdvocate,397,4819.0,81,8.23989898989899,59.90554188340342
88caprice.948281,BeerAdvocate,158,891.0,62,5.254777070063694,7.61905881074048
derek.17251,BeerAdvocate,2448,4503.0,104,1.8373518594196976,5.820048316289551
mark.65,BeerAdvocate,518,5887.0,62,9.131528046421664,46.60898406454239
bobsy.185832,BeerAdvocate,1467,3489.0,104,0.8076398362892224,2.313597502145559
malt_man.819382,BeerAdvocate,335,1123.0,69,3.086826347305389,10.373574946225114
giblet.140186,BeerAdvocate,457,3720.0,80,4.8881578947368425,22.026222935831974
endincolorado.174890,BeerAdvocate,260,3536.0,71,11.038610038610038,60.486195936227574
sgoodship.250880,BeerAdvocate,150,3238.0,52,3.0671140939597317,7.755263626245744
largadeer.99624,BeerAdvocate,2051,3963.0,101,1.7629268292682927,5.1372942594294715
ski271.8672,BeerAdvocate,509,4702.0,83,6.844488188976378,41.35807734017618
deuane.36713,BeerAdvocate,1606,4357.0,94,0.8697819314641745,2.2862192084585184
zorro.4151,BeerAdvocate,3084,4967.0,101,1.6026597469996757,3.241834858211501
minkybut.105138,BeerAdvocate,610,3926.0,79,5.192118226600985,21.370960766686714
scottakelly.137675,BeerAdvocate,87,3736.0,43,15.69767441860465,115.95090946729462
john_m.3421,BeerAdvocate,3053,5028.0,95,1.3496068152031455,4.563545629724578
georgiabeer.87185,BeerAdvocate,2320,4044.0,104,1.717550668391548,6.869296070973891
psinderson.8403,BeerAdvocate,222,4714.0,63,3.3755656108597285,11.36778303610264
nclifestyle.20364,BeerAdvocate,171,4449.0,58,21.858823529411765,144.9009988850928
plaid75.13103,BeerAdvocate,2520,4582.0,95,1.6077808654227868,8.240248948806059
dgallina.9235,BeerAdvocate,420,4679.0,73,3.6658711217183773,5.4617464732789065
wetcoaster.3733,BeerAdvocate,265,5000.0,67,16.708333333333332,64.43532264849942
drew966.60337,BeerAdvocate,1113,4213.0,92,2.9649280575539567,15.6593930480681
thelongbeachbum.630,BeerAdvocate,1902,5462.0,99,0.8448185165702262,2.059537692425198
